embedding_index,grid_id,cluster
26950,1385,7
26951,1385,6
26952,1385,5
26953,1385,0
26954,1385,5
26955,1385,3
26956,1385,1
26957,1385,0
26958,1385,7
26959,1385,4
26960,1385,2
26961,1385,6
26962,1385,7
26963,1385,1
26964,1385,6
26965,1385,2
26966,1385,5
26967,1385,5
26968,1385,2
26969,1385,6
26970,1385,1
26971,1386,6
26972,1386,0
26973,1386,0
26974,1386,4
26975,1386,0
26976,1386,0
26977,1386,0
26978,1386,0
26979,1386,0
26980,1386,0
26981,1386,0
26982,1386,1
26983,1386,0
26984,1386,5
26985,1386,5
26986,1386,4
26987,1386,6
26988,1386,1
26989,1386,0
26990,1386,0
26991,1386,6
26992,1386,0
26993,1387,6
26994,1387,7
26995,1387,5
26996,1387,4
26997,1387,5
26998,1387,5
26999,1387,1
27000,1387,3
27001,1387,4
27002,1387,7
27003,1387,6
27004,1387,1
27005,1387,5
27006,1387,4
27007,1387,3
27008,1387,3
27009,1387,1
27010,1387,4
27011,1387,4
27012,1387,4
27013,1387,4
27014,1387,2
27015,1387,5
27016,1387,1
27017,1387,2
27018,1387,2
27019,1387,4
27020,1387,2
27021,1387,2
27022,1387,0
27023,1387,0
27024,1388,6
27025,1388,1
27026,1388,0
27027,1389,0
27028,1389,0
27029,1389,5
27030,1389,1
27031,1389,5
27032,1389,0
27033,1389,0
27034,1389,7
27035,1389,0
27036,1389,0
27037,1389,7
27038,1389,0
27039,1389,0
27040,1389,0
27041,1389,0
27042,1389,1
27043,1389,0
27044,1389,4
27045,1389,5
27046,1389,2
27047,1389,5
27048,1389,6
27049,1389,0
27050,1389,6
27051,1389,6
27052,1389,6
27053,1389,1
27054,1389,1
27055,1390,7
27056,1390,1
27057,1390,4
27058,1390,7
27059,1390,7
27060,1390,7
27061,1390,7
27062,1390,7
27063,1390,0
27064,1390,5
27065,1390,5
27066,1390,7
27067,1390,7
27068,1390,0
27069,1390,0
27070,1390,6
27071,1390,6
27072,1390,5
27073,1390,3
27074,1390,1
27075,1390,3
27076,1390,7
27077,1390,6
27078,1390,5
27079,1390,7
27080,1390,4
27081,1394,5
27082,1394,6
27083,1394,2
27084,1394,5
27085,1394,2
27086,1394,6
27087,1394,7
27088,1394,5
27089,1394,5
27090,1394,2
27091,1394,3
27092,1394,5
27093,1394,5
27094,1394,2
27095,1394,1
27096,1394,7
27097,1394,0
27098,1394,5
27099,1394,6
27100,1394,6
27101,1394,2
27102,1394,4
27103,1394,5
27104,1394,4
27105,1394,3
27106,1394,3
27107,1394,4
27108,1394,2
27109,1394,0
27110,1394,6
27111,1394,5
27112,1394,5
27113,1394,5
27114,1394,3
27115,1394,7
27116,1394,3
27117,1395,4
27118,1395,6
27119,1395,2
27120,1395,3
27121,1395,7
27122,1395,7
27123,1395,7
27124,1395,7
27125,1395,7
27126,1395,2
27127,1395,1
27128,1395,1
27129,1395,4
27130,1395,3
27131,1395,0
27132,1395,2
27133,1395,7
27134,1395,3
27135,1395,1
27136,1395,0
27137,1395,5
27138,1396,2
27139,1396,6
27140,1396,2
27141,1396,1
27142,1396,1
27143,1396,1
27144,1396,1
27145,1396,5
27146,1396,4
27147,1396,6
27148,1396,1
27149,1396,1
27150,1396,3
27151,1396,1
27152,1396,1
27153,1396,2
27154,1396,7
27155,1396,5
27156,1396,2
27157,1396,2
27158,1396,5
27159,1396,0
27160,1397,5
27161,1397,5
27162,1397,1
27163,1397,7
27164,1397,3
27165,1397,4
27166,1402,1
27167,1402,1
27168,1402,3
27169,1402,7
27170,1402,7
27171,1402,7
27172,1402,1
27173,1402,1
27174,1402,2
27175,1402,5
27176,1402,7
27177,1402,2
27178,1402,6
27179,1402,4
27180,1402,7
27181,1402,2
27182,1402,6
27183,1402,5
27184,1402,5
27185,1402,1
27186,1402,0
27187,1402,1
27188,1402,0
27189,1402,5
27190,1402,5
27191,1402,5
27192,1402,2
27193,1402,7
27194,1402,2
27195,1402,7
27196,1402,7
27197,1402,4
27198,1403,6
27199,1403,2
27200,1403,7
27201,1403,2
27202,1403,7
27203,1403,7
27204,1403,2
27205,1403,7
27206,1403,7
27207,1403,7
27208,1403,0
27209,1403,0
27210,1403,2
27211,1403,7
27212,1403,6
27213,1403,6
27214,1403,1
27215,1403,7
27216,1403,0
27217,1403,4
27218,1403,7
27219,1403,7
27220,1403,0
27221,1403,7
27222,1403,4
27223,1403,5
27224,1403,0
27225,1403,5
27226,1403,6
27227,1403,5
27228,1403,0
27229,1403,5
27230,1403,5
27231,1403,1
27232,1403,0
27233,1403,7
27234,1403,6
27235,1403,1
27236,1403,6
27237,1403,5
27238,1403,1
27239,1403,7
27240,1403,7
27241,1403,1
27242,1403,2
27243,1403,7
27244,1404,2
27245,1404,7
27246,1404,7
27247,1404,2
27248,1404,7
27249,1404,7
27250,1404,7
27251,1404,1
27252,1404,7
27253,1404,2
27254,1404,2
27255,1404,4
27256,1404,2
27257,1404,1
27258,1404,1
27259,1404,5
27260,1404,2
27261,1404,2
27262,1404,2
27263,1404,2
27264,1404,2
27265,1404,7
27266,1404,7
27267,1404,1
27268,1404,2
27269,1404,2
27270,1404,7
27271,1404,1
27272,1404,2
27273,1405,1
27274,1405,1
27275,1405,1
27276,1405,1
27277,1405,1
27278,1405,2
27279,1405,2
27280,1405,5
27281,1405,2
27282,1405,2
27283,1405,2
27284,1405,1
27285,1405,7
27286,1405,1
27287,1405,2
27288,1405,3
27289,1405,2
27290,1405,2
27291,1405,2
27292,1405,2
27293,1405,7
27294,1405,1
27295,1405,7
27296,1405,1
27297,1405,7
27298,1405,5
27299,1405,6
27300,1405,4
27301,1405,6
27302,1405,6
27303,1405,4
27304,1405,4
27305,1405,6
27306,1405,4
27307,1405,1
27308,1405,1
27309,1405,5
27310,1405,6
27311,1405,1
27312,1406,2
27313,1406,6
27314,1406,1
27315,1406,6
27316,1406,1
27317,1406,7
27318,1406,4
27319,1406,7
27320,1406,1
27321,1406,2
27322,1406,4
27323,1406,5
27324,1406,1
27325,1406,6
27326,1406,1
27327,1406,1
27328,1406,7
27329,1407,4
27330,1407,0
27331,1407,1
27332,1407,0
27333,1407,5
27334,1407,4
27335,1407,6
27336,1407,6
27337,1407,0
27338,1407,4
27339,1407,5
27340,1407,0
27341,1407,6
27342,1407,5
27343,1407,2
27344,1407,7
27345,1407,1
27346,1407,3
27347,1407,4
27348,1407,4
27349,1407,4
27350,1407,5
27351,1407,6
27352,1407,6
27353,1407,1
27354,1407,2
27355,1407,6
27356,1407,1
27357,1407,1
27358,1407,5
27359,1407,1
27360,1407,0
27361,1407,0
27362,1407,0
27363,1407,0
27364,1407,0
27365,1407,0
27366,1407,0
27367,1407,0
27368,1407,0
27369,1407,0
27370,1407,6
27371,1407,0
27372,1407,0
27373,1407,0
27374,1407,1
27375,1407,6
27376,1407,5
27377,1407,0
27378,1408,0
27379,1408,1
27380,1408,5
27381,1408,2
27382,1408,2
27383,1408,2
27384,1408,5
27385,1408,0
27386,1408,1
27387,1408,2
27388,1408,1
27389,1408,1
27390,1408,0
27391,1408,1
27392,1408,1
27393,1408,7
27394,1408,1
27395,1408,6
27396,1408,0
27397,1408,1
27398,1408,1
27399,1408,1
27400,1408,2
27401,1408,2
27402,1409,1
27403,1409,6
27404,1409,1
27405,1409,4
27406,1409,1
27407,1409,4
27408,1409,1
27409,1409,7
27410,1409,6
27411,1409,1
27412,1409,6
27413,1409,6
27414,1409,6
27415,1409,4
27416,1409,6
27417,1409,2
27418,1409,1
27419,1409,6
27420,1409,1
27421,1409,4
27422,1409,1
27423,1409,1
27424,1409,6
27425,1409,6
27426,1409,4
27427,1409,6
27428,1409,1
27429,1409,1
27430,1409,5
27431,1409,0
27432,1409,1
27433,1409,1
27434,1409,1
27435,1409,1
27436,1409,6
27437,1409,6
27438,1409,7
27439,1409,1
27440,1409,6
27441,1409,7
27442,1409,0
27443,1409,1
27444,1409,1
27445,1409,2
27446,1409,0
27447,1409,4
27448,1409,4
27449,1409,0
27450,1409,1
27451,1409,4
27452,1409,3
27453,1409,4
27454,1409,0
27455,1409,6
27456,1409,5
27457,1409,7
27458,1409,1
27459,1409,5
27460,1409,6
27461,1409,0
27462,1409,2
27463,1409,2
27464,1409,1
27465,1409,7
27466,1409,1
27467,1409,5
27468,1409,2
27469,1409,6
27470,1409,4
27471,1409,6
27472,1410,0
27473,1410,0
27474,1410,5
27475,1410,6
27476,1410,7
27477,1410,7
27478,1410,5
27479,1410,7
27480,1410,1
27481,1410,5
27482,1410,7
27483,1410,1
27484,1410,0
27485,1410,6
27486,1410,4
27487,1410,6
27488,1410,0
27489,1410,0
27490,1410,4
27491,1410,0
27492,1410,0
27493,1410,2
27494,1410,2
27495,1410,0
27496,1410,7
27497,1410,7
27498,1410,7
27499,1410,3
27500,1410,1
27501,1410,1
27502,1410,1
27503,1410,1
27504,1410,1
27505,1410,5
27506,1410,0
27507,1410,5
27508,1410,1
27509,1410,4
27510,1410,1
27511,1410,1
27512,1410,3
27513,1410,4
27514,1410,0
27515,1410,6
27516,1410,7
27517,1410,6
27518,1410,1
27519,1411,2
27520,1411,2
27521,1411,1
27522,1411,2
27523,1411,5
27524,1411,1
27525,1411,1
27526,1411,7
27527,1411,1
27528,1411,2
27529,1411,2
27530,1411,5
27531,1411,5
27532,1411,7
27533,1411,0
27534,1411,1
27535,1411,7
27536,1411,7
27537,1411,7
27538,1411,2
27539,1411,6
27540,1411,4
27541,1411,2
27542,1411,2
27543,1411,6
27544,1411,5
27545,1411,2
27546,1411,3
27547,1411,2
27548,1411,4
27549,1411,2
27550,1411,1
27551,1411,5
27552,1411,2
27553,1411,7
27554,1411,5
27555,1411,5
27556,1411,5
27557,1411,4
27558,1411,7
27559,1411,5
27560,1411,2
27561,1411,5
27562,1411,3
27563,1411,7
27564,1411,2
27565,1411,5
27566,1411,2
27567,1411,7
27568,1411,2
27569,1411,7
27570,1411,1
27571,1411,1
27572,1412,4
27573,1412,6
27574,1412,0
27575,1412,1
27576,1412,2
27577,1412,1
27578,1412,0
27579,1412,7
27580,1412,4
27581,1412,0
27582,1412,0
27583,1412,4
27584,1412,4
27585,1412,4
27586,1412,6
27587,1412,2
27588,1412,0
27589,1412,4
27590,1412,6
27591,1412,7
27592,1412,4
27593,1412,7
27594,1412,1
27595,1412,1
27596,1412,1
27597,1412,2
27598,1412,0
27599,1412,1
27600,1412,7
27601,1412,5
27602,1412,0
27603,1413,5
27604,1413,5
27605,1413,6
27606,1413,7
27607,1413,1
27608,1413,3
27609,1413,1
27610,1413,6
27611,1413,0
27612,1413,0
27613,1413,6
27614,1413,4
27615,1413,1
27616,1413,0
27617,1413,0
27618,1413,0
27619,1413,6
27620,1413,7
27621,1413,7
27622,1413,0
27623,1413,5
27624,1413,0
27625,1413,0
27626,1413,1
27627,1413,0
27628,1413,0
27629,1413,0
27630,1413,0
27631,1413,0
27632,1413,0
27633,1413,0
27634,1413,5
27635,1413,4
27636,1413,2
27637,1413,2
27638,1413,1
27639,1413,2
27640,1414,1
27641,1414,4
27642,1414,6
27643,1414,5
27644,1415,7
27645,1415,1
27646,1415,6
27647,1415,2
27648,1415,2
27649,1415,5
27650,1415,4
27651,1415,1
27652,1415,2
27653,1415,1
27654,1415,5
27655,1415,1
27656,1415,0
27657,1415,0
27658,1415,0
27659,1415,0
27660,1415,0
27661,1415,0
27662,1415,0
27663,1415,0
27664,1415,0
27665,1415,0
27666,1415,0
27667,1415,2
27668,1415,2
27669,1415,2
27670,1416,0
27671,1416,0
27672,1416,6
27673,1416,0
27674,1416,0
27675,1416,0
27676,1416,1
27677,1416,2
27678,1416,2
27679,1416,2
27680,1416,2
27681,1416,1
27682,1416,5
27683,1417,4
27684,1417,6
27685,1417,6
27686,1417,6
27687,1417,4
27688,1417,6
27689,1417,6
27690,1417,4
27691,1417,4
27692,1417,4
27693,1417,2
27694,1417,2
27695,1417,6
27696,1417,2
27697,1417,2
27698,1417,1
27699,1417,6
27700,1417,2
27701,1417,4
27702,1417,5
27703,1417,5
27704,1417,5
27705,1417,1
27706,1417,3
27707,1417,2
27708,1417,5
27709,1417,5
27710,1417,5
27711,1417,1
27712,1417,1
27713,1417,1
27714,1417,6
27715,1417,6
27716,1417,2
27717,1417,6
27718,1417,6
27719,1417,6
27720,1417,1
27721,1417,0
27722,1417,6
27723,1417,5
27724,1417,0
27725,1417,0
27726,1417,0
27727,1417,5
27728,1417,6
27729,1417,0
27730,1417,0
27731,1417,1
27732,1417,6
27733,1417,6
27734,1417,6
27735,1417,6
27736,1418,7
27737,1418,7
27738,1418,2
27739,1418,1
27740,1418,7
27741,1418,2
27742,1418,0
27743,1418,7
27744,1418,5
27745,1418,5
27746,1418,7
27747,1418,5
27748,1418,2
27749,1418,5
27750,1418,7
27751,1418,1
27752,1418,7
27753,1418,1
27754,1418,0
27755,1418,0
27756,1418,0
27757,1418,5
27758,1418,2
27759,1418,2
27760,1418,1
27761,1419,1
27762,1419,1
27763,1419,1
27764,1419,3
27765,1419,1
27766,1419,1
27767,1419,5
27768,1419,6
27769,1419,6
27770,1419,0
27771,1419,0
27772,1419,0
27773,1419,6
27774,1419,0
27775,1419,4
27776,1419,0
27777,1419,0
27778,1419,0
27779,1419,4
27780,1419,6
27781,1419,6
27782,1419,6
27783,1419,4
27784,1419,1
27785,1419,3
27786,1419,6
27787,1419,1
27788,1419,7
27789,1419,2
27790,1419,2
27791,1419,2
27792,1419,1
27793,1419,5
27794,1419,7
27795,1419,6
27796,1419,1
27797,1419,7
27798,1419,3
27799,1419,3
27800,1419,7
27801,1419,3
27802,1419,0
27803,1419,0
27804,1419,0
27805,1419,0
27806,1419,7
27807,1419,0
27808,1419,0
27809,1419,6
27810,1419,5
27811,1419,0
27812,1419,0
27813,1419,5
27814,1419,0
27815,1419,0
27816,1419,0
27817,1419,1
27818,1419,0
27819,1419,1
27820,1419,1
27821,1419,1
27822,1420,6
27823,1420,6
27824,1420,1
27825,1420,0
27826,1420,5
27827,1420,4
27828,1420,1
27829,1420,0
27830,1420,7
27831,1420,1
27832,1420,0
27833,1420,0
27834,1420,6
27835,1420,1
27836,1420,1
27837,1420,0
27838,1420,0
27839,1420,4
27840,1420,5
27841,1420,6
27842,1420,2
27843,1420,1
27844,1420,0
27845,1420,4
27846,1420,1
27847,1420,2
27848,1420,6
27849,1420,0
27850,1420,6
27851,1420,4
27852,1420,7
27853,1420,6
27854,1420,6
27855,1420,2
27856,1420,6
27857,1420,6
27858,1420,1
27859,1420,6
27860,1420,6
27861,1420,3
27862,1420,6
27863,1420,6
27864,1420,6
27865,1420,4
27866,1420,1
27867,1420,0
27868,1420,6
27869,1420,5
27870,1420,1
27871,1420,6
27872,1421,1
27873,1421,1
27874,1421,6
27875,1421,6
27876,1421,6
27877,1421,6
27878,1421,6
27879,1421,6
27880,1421,6
27881,1421,6
27882,1421,5
27883,1421,6
27884,1421,1
27885,1421,5
27886,1421,5
27887,1421,6
27888,1421,5
27889,1421,5
27890,1421,6
27891,1421,5
27892,1421,5
27893,1421,6
27894,1421,4
27895,1421,1
27896,1421,5
27897,1421,1
27898,1421,5
27899,1421,5
27900,1421,1
27901,1421,7
27902,1421,7
27903,1421,1
27904,1421,2
27905,1421,1
27906,1421,6
27907,1421,1
27908,1421,6
27909,1422,1
27910,1422,1
27911,1422,1
27912,1422,1
27913,1422,1
27914,1422,4
27915,1422,1
27916,1422,5
27917,1422,7
27918,1422,0
27919,1422,0
27920,1422,0
27921,1422,1
27922,1422,0
27923,1422,0
27924,1422,0
27925,1422,1
27926,1422,0
27927,1422,0
27928,1422,5
27929,1422,6
27930,1422,6
27931,1422,1
27932,1422,4
27933,1422,0
27934,1422,5
27935,1422,5
27936,1422,0
27937,1422,4
27938,1422,2
27939,1422,1
27940,1422,7
27941,1422,1
27942,1422,1
27943,1423,5
27944,1423,0
27945,1423,0
27946,1423,4
27947,1423,0
27948,1423,0
27949,1423,1
27950,1423,5
27951,1423,0
27952,1423,0
27953,1423,0
27954,1423,0
27955,1423,0
27956,1423,0
27957,1423,1
27958,1423,1
27959,1423,4
27960,1423,0
27961,1423,7
27962,1423,4
27963,1423,0
27964,1423,0
27965,1423,7
27966,1424,2
27967,1424,1
27968,1424,6
27969,1424,2
27970,1424,1
27971,1424,2
27972,1424,1
27973,1424,5
27974,1424,7
27975,1424,1
27976,1424,1
27977,1424,5
27978,1424,7
27979,1424,7
27980,1424,5
27981,1424,5
27982,1424,3
27983,1424,1
27984,1424,6
27985,1424,1
27986,1424,7
27987,1425,5
27988,1425,2
27989,1425,4
27990,1425,4
27991,1425,0
27992,1425,3
27993,1425,5
27994,1425,6
27995,1425,2
27996,1425,7
27997,1425,1
27998,1425,6
27999,1425,0
28000,1425,6
28001,1425,5
28002,1425,3
28003,1425,7
28004,1425,5
28005,1425,5
28006,1425,6
28007,1425,2
28008,1425,0
28009,1425,0
28010,1425,0
28011,1425,0
28012,1425,0
28013,1425,0
28014,1425,0
28015,1428,2
28016,1428,2
28017,1428,0
28018,1428,1
28019,1428,0
28020,1428,0
28021,1428,2
28022,1428,5
28023,1428,4
28024,1428,2
28025,1428,0
28026,1428,7
28027,1428,7
28028,1428,5
28029,1429,7
28030,1429,7
28031,1429,2
28032,1429,0
28033,1431,4
28034,1431,4
28035,1431,7
28036,1431,3
28037,1431,3
28038,1431,7
28039,1431,2
28040,1431,3
28041,1431,5
28042,1431,4
28043,1431,7
28044,1431,5
28045,1431,4
28046,1431,7
28047,1431,7
28048,1431,3
28049,1431,7
28050,1433,6
28051,1433,2
28052,1433,6
28053,1433,6
28054,1433,6
28055,1433,5
28056,1433,5
28057,1433,6
28058,1433,5
28059,1433,5
28060,1433,5
28061,1433,0
28062,1433,1
28063,1433,2
28064,1433,6
28065,1433,2
28066,1433,1
28067,1433,2
28068,1433,2
28069,1433,6
28070,1434,2
28071,1434,6
28072,1434,6
28073,1434,4
28074,1434,5
28075,1434,4
28076,1434,6
28077,1434,6
28078,1434,4
28079,1434,3
28080,1434,5
28081,1434,6
28082,1434,4
28083,1434,6
28084,1434,4
28085,1437,2
28086,1437,7
28087,1437,7
28088,1437,7
28089,1437,2
28090,1437,1
28091,1437,3
28092,1437,7
28093,1437,7
28094,1437,1
28095,1437,7
28096,1437,1
28097,1437,2
28098,1437,6
28099,1437,1
28100,1437,0
28101,1437,1
28102,1437,0
28103,1437,2
28104,1437,5
28105,1437,1
28106,1437,2
28107,1437,5
28108,1437,0
28109,1437,5
28110,1437,5
28111,1437,4
28112,1437,5
28113,1437,7
28114,1437,2
28115,1437,2
28116,1437,1
28117,1437,4
28118,1437,4
28119,1437,0
28120,1437,0
28121,1437,0
28122,1437,1
28123,1437,7
28124,1437,1
28125,1437,4
28126,1437,4
28127,1439,2
28128,1439,1
28129,1439,6
28130,1439,0
28131,1439,7
28132,1439,3
28133,1439,7
28134,1439,1
28135,1439,7
28136,1439,2
28137,1439,7
28138,1439,3
28139,1439,6
28140,1439,1
28141,1439,1
28142,1439,4
28143,1439,2
28144,1439,7
28145,1439,5
28146,1439,0
28147,1439,6
28148,1439,4
28149,1440,1
28150,1440,7
28151,1440,5
28152,1440,7
28153,1440,0
28154,1440,1
28155,1440,7
28156,1440,1
28157,1440,7
28158,1440,1
28159,1440,1
28160,1440,2
28161,1440,6
28162,1440,7
28163,1440,2
28164,1440,7
28165,1440,1
28166,1440,0
28167,1440,1
28168,1440,2
28169,1440,5
28170,1440,1
28171,1440,5
28172,1440,0
28173,1440,1
28174,1440,1
28175,1440,7
28176,1440,4
28177,1440,1
28178,1440,1
28179,1441,7
28180,1441,1
28181,1441,0
28182,1441,0
28183,1441,1
28184,1441,0
28185,1441,1
28186,1441,7
28187,1441,1
28188,1441,5
28189,1441,5
28190,1441,1
28191,1441,1
28192,1441,5
28193,1441,1
28194,1441,1
28195,1441,0
28196,1441,6
28197,1441,6
28198,1441,6
28199,1441,6
28200,1442,1
28201,1442,0
28202,1442,6
28203,1442,5
28204,1442,1
28205,1442,1
28206,1442,0
28207,1442,4
28208,1442,5
28209,1442,0
28210,1442,0
28211,1442,6
28212,1442,0
28213,1442,0
28214,1442,0
28215,1442,5
28216,1442,1
28217,1442,1
28218,1442,5
28219,1442,0
28220,1442,1
28221,1442,6
28222,1442,0
28223,1443,6
28224,1443,0
28225,1443,4
28226,1443,0
28227,1443,1
28228,1443,1
28229,1443,6
28230,1443,1
28231,1443,1
28232,1443,6
28233,1443,1
28234,1443,1
28235,1443,7
28236,1443,1
28237,1443,1
28238,1443,7
28239,1443,5
28240,1443,7
28241,1443,6
28242,1443,1
28243,1443,3
28244,1443,4
28245,1443,0
28246,1443,7
28247,1443,5
28248,1443,1
28249,1443,2
28250,1443,7
28251,1443,5
28252,1443,6
28253,1443,6
28254,1443,1
28255,1444,7
28256,1444,7
28257,1444,1
28258,1444,1
28259,1444,7
28260,1444,7
28261,1444,1
28262,1444,2
28263,1444,1
28264,1444,7
28265,1444,1
28266,1444,1
28267,1444,1
28268,1444,1
28269,1444,1
28270,1444,7
28271,1444,5
28272,1444,2
28273,1444,1
28274,1444,1
28275,1444,5
28276,1444,5
28277,1444,2
28278,1444,1
28279,1444,3
28280,1444,6
28281,1444,5
28282,1444,5
28283,1444,5
28284,1444,1
28285,1444,5
28286,1444,7
28287,1444,0
28288,1444,6
28289,1444,7
28290,1444,1
28291,1444,2
28292,1444,1
28293,1444,5
28294,1444,2
28295,1444,3
28296,1444,6
28297,1444,2
28298,1444,2
28299,1444,2
28300,1444,7
28301,1444,7
28302,1444,7
28303,1444,1
28304,1444,3
28305,1444,1
28306,1444,2
28307,1444,5
28308,1444,3
28309,1444,1
28310,1444,1
28311,1444,1
28312,1444,1
28313,1444,2
28314,1444,7
28315,1444,7
28316,1444,3
28317,1444,7
28318,1444,7
28319,1444,7
28320,1445,1
28321,1445,2
28322,1445,1
28323,1445,2
28324,1445,1
28325,1445,2
28326,1445,1
28327,1445,2
28328,1445,5
28329,1445,4
28330,1445,0
28331,1445,0
28332,1445,2
28333,1445,0
28334,1445,1
28335,1445,2
28336,1445,1
28337,1445,2
28338,1445,7
28339,1445,1
28340,1445,2
28341,1445,1
28342,1445,1
28343,1445,5
28344,1445,2
28345,1445,5
28346,1445,1
28347,1445,1
28348,1445,1
28349,1445,1
28350,1445,1
28351,1445,1
28352,1445,4
28353,1445,1
28354,1445,7
28355,1445,1
28356,1445,1
28357,1445,2
28358,1445,5
28359,1445,4
28360,1445,2
28361,1445,2
28362,1445,6
28363,1445,0
28364,1445,0
28365,1445,1
28366,1445,0
28367,1445,1
28368,1445,1
28369,1445,0
28370,1445,1
28371,1445,1
28372,1445,2
28373,1445,1
28374,1446,2
28375,1446,5
28376,1446,3
28377,1446,1
28378,1446,7
28379,1446,1
28380,1446,4
28381,1446,1
28382,1446,1
28383,1446,1
28384,1446,1
28385,1446,5
28386,1446,2
28387,1446,2
28388,1446,5
28389,1446,2
28390,1446,5
28391,1446,5
28392,1446,2
28393,1447,7
28394,1447,6
28395,1447,1
28396,1447,7
28397,1447,5
28398,1447,1
28399,1447,1
28400,1447,0
28401,1447,7
28402,1447,0
28403,1447,7
28404,1447,7
28405,1447,2
28406,1447,2
28407,1447,2
28408,1447,2
28409,1447,1
28410,1447,2
28411,1447,2
28412,1447,2
28413,1447,4
28414,1447,1
28415,1447,5
28416,1447,2
28417,1447,0
28418,1447,0
28419,1447,2
28420,1447,7
28421,1447,6
28422,1447,2
28423,1447,1
28424,1447,7
28425,1447,5
28426,1447,0
28427,1447,1
28428,1447,6
28429,1447,1
28430,1447,5
28431,1447,6
28432,1447,0
28433,1447,0
28434,1447,0
28435,1447,0
28436,1447,7
28437,1448,2
28438,1448,2
28439,1448,2
28440,1448,3
28441,1448,2
28442,1448,7
28443,1448,2
28444,1448,5
28445,1449,0
28446,1449,0
28447,1449,7
28448,1449,7
28449,1449,1
28450,1449,1
28451,1449,0
28452,1449,0
28453,1449,0
28454,1449,0
28455,1449,0
28456,1449,0
28457,1449,0
28458,1449,0
28459,1449,7
28460,1449,7
28461,1449,2
28462,1449,2
28463,1449,7
28464,1450,1
28465,1450,1
28466,1450,5
28467,1450,1
28468,1450,5
28469,1450,0
28470,1450,7
28471,1450,6
28472,1450,1
28473,1450,5
28474,1450,7
28475,1450,4
28476,1450,1
28477,1450,4
28478,1450,4
28479,1450,5
28480,1450,5
28481,1450,0
28482,1450,7
28483,1450,0
28484,1450,1
28485,1450,1
28486,1450,1
28487,1450,5
28488,1450,1
28489,1450,1
28490,1450,1
28491,1450,7
28492,1450,5
28493,1450,1
28494,1450,6
28495,1450,4
28496,1450,6
28497,1450,1
28498,1450,1
28499,1451,1
28500,1451,7
28501,1451,7
28502,1451,7
28503,1451,7
28504,1451,7
28505,1451,7
28506,1451,2
28507,1451,7
28508,1451,3
28509,1451,3
28510,1451,7
28511,1451,7
28512,1451,3
28513,1451,7
28514,1451,2
28515,1451,4
28516,1451,4
28517,1451,0
28518,1451,0
28519,1451,4
28520,1451,4
28521,1451,0
28522,1451,7
28523,1451,0
28524,1451,0
28525,1451,0
28526,1451,7
28527,1451,7
28528,1451,4
28529,1451,3
28530,1451,7
28531,1451,7
28532,1452,4
28533,1452,6
28534,1452,3
28535,1452,2
28536,1452,7
28537,1452,1
28538,1452,1
28539,1452,1
28540,1452,6
28541,1452,5
28542,1452,1
28543,1452,1
28544,1452,7
28545,1452,5
28546,1452,5
28547,1452,1
28548,1452,1
28549,1452,2
28550,1452,1
28551,1452,2
28552,1452,2
28553,1452,1
28554,1452,1
28555,1452,6
28556,1452,1
28557,1452,2
28558,1452,1
28559,1452,2
28560,1452,0
28561,1452,3
28562,1452,4
28563,1452,1
28564,1453,1
28565,1453,2
28566,1453,6
28567,1453,1
28568,1453,1
28569,1453,6
28570,1453,5
28571,1453,5
28572,1453,0
28573,1453,5
28574,1453,6
28575,1453,4
28576,1453,1
28577,1453,4
28578,1453,4
28579,1453,5
28580,1453,1
28581,1453,7
28582,1453,7
28583,1453,3
28584,1453,5
28585,1453,7
28586,1453,7
28587,1453,6
28588,1453,6
28589,1453,6
28590,1453,2
28591,1453,5
28592,1453,2
28593,1453,4
28594,1453,5
28595,1453,7
28596,1453,4
28597,1453,1
28598,1453,2
28599,1453,1
28600,1453,7
28601,1453,1
28602,1453,2
28603,1453,2
28604,1453,1
28605,1454,1
28606,1454,6
28607,1454,2
28608,1454,3
28609,1454,7
28610,1454,2
28611,1454,7
28612,1454,7
28613,1454,7
28614,1454,5
28615,1454,5
28616,1454,2
28617,1454,2
28618,1454,2
28619,1454,7
28620,1454,3
28621,1454,2
28622,1454,2
28623,1454,5
28624,1454,2
28625,1454,2
28626,1454,2
28627,1454,4
28628,1454,2
28629,1454,5
28630,1454,2
28631,1454,6
28632,1454,5
28633,1454,1
28634,1454,7
28635,1454,5
28636,1454,6
28637,1454,2
28638,1454,6
28639,1454,7
28640,1455,5
28641,1455,6
28642,1455,2
28643,1455,1
28644,1455,1
28645,1455,1
28646,1455,1
28647,1455,1
28648,1455,1
28649,1455,1
28650,1455,2
28651,1455,2
28652,1455,5
28653,1455,7
28654,1455,4
28655,1455,1
28656,1455,4
28657,1455,2
28658,1455,2
28659,1455,2
28660,1455,2
28661,1455,2
28662,1455,2
28663,1455,2
28664,1455,1
28665,1455,5
28666,1455,2
28667,1455,1
28668,1455,2
28669,1455,1
28670,1455,1
28671,1455,1
28672,1455,1
28673,1456,3
28674,1456,4
28675,1456,6
28676,1456,6
28677,1456,4
28678,1456,4
28679,1456,6
28680,1456,0
28681,1456,6
28682,1456,6
28683,1456,0
28684,1456,6
28685,1456,6
28686,1456,6
28687,1456,5
28688,1456,5
28689,1456,5
28690,1456,2
28691,1456,1
28692,1456,5
28693,1456,2
28694,1456,2
28695,1456,1
28696,1456,4
28697,1456,2
